fanta_role,name,team_name,value,club_goals_current_season,national_goals_current_season,national_appearances_current_season,national_team_matches_current_season,national_presence_ratio_current_season,transfermarkt_player_url,transfermarkt_match_status
m,Masharipov,UZB,1,0,0,0,12,0.0,https://www.transfermarkt.it/jaloliddin-masharipov/profil/spieler/274536,matched_alias
m,Mauricio,PAR,1,4,0,3,10,0.3,https://www.transfermarkt.it/mauricio/profil/spieler/678439,matched_alias
m,Mbatha,SAF,1,1,0,4,16,0.25,https://www.transfermarkt.it/thalente-mbatha/profil/spieler/735697,matched_alias
m,Mbaye,SEN,1,3,2,5,19,0.263,https://www.transfermarkt.it/ibrahim-mbaye/profil/spieler/1185888,matched_alias
m,McCowatt,NZL,1,12,0,8,10,0.8,https://www.transfermarkt.it/callum-mccowatt/profil/spieler/400797,matched_alias
m,Mclean,SCO,1,3,0,4,10,0.4,https://www.transfermarkt.it/kenny-mclean/profil/spieler/126600,matched_alias
m,Memic,BOS,1,3,1,5,10,0.5,https://www.transfermarkt.it/amar-memic/profil/spieler/638990,matched_alias
m,Mendes R.,CPV,1,5,0,6,10,0.6,https://www.transfermarkt.it/ryan-mendes/profil/spieler/111627,matched_alias
m,Metcalfe,AUS,1,0,0,10,10,1.0,https://www.transfermarkt.it/connor-metcalfe/profil/spieler/522223,matched_alias
m,Millar,CAN,1,3,0,6,14,0.429,https://www.transfermarkt.it/liam-millar/profil/spieler/487417,matched_alias
m,Mofokeng,SAF,1,11,0,3,16,0.188,https://www.transfermarkt.it/relebohile-mofokeng/profil/spieler/1125037,matched_alias
m,Mora,MEX,1,6,0,5,16,0.312,https://www.transfermarkt.it/gilberto-mora/profil/spieler/1155723,matched_alias
m,Moutoussamy,COD,1,3,0,3,18,0.167,https://www.transfermarkt.it/samuel-moutoussamy/profil/spieler/353403,matched_alias
m,Mozgovoy,UZB,1,0,0,8,12,0.667,https://www.transfermarkt.it/akmal-mozgovoy/profil/spieler/562022,matched_alias
m,Mukau,COD,1,2,0,4,18,0.222,https://www.transfermarkt.it/ngalayel-mukau/profil/spieler/1016015,matched_alias
m,Munoz V.,SPA,1,7,1,2,10,0.2,https://www.transfermarkt.it/victor-munoz/profil/spieler/935231,matched_alias
m,Ndiaye B.,SEN,1,0,0,1,19,0.053,https://www.transfermarkt.it/bara-sapoko-ndiaye/profil/spieler/1497653,matched_alias
m,O'Neill,AUS,1,0,0,10,10,1.0,https://www.transfermarkt.it/aiden-oneill/profil/spieler/385918,matched_alias
m,Ojeda,PAR,1,0,0,7,10,0.7,https://www.transfermarkt.it/braian-ojeda/profil/spieler/491596,matched_alias
m,Okon-Engstler,AUS,1,0,0,6,10,0.6,https://www.transfermarkt.it/paul-okon-engstler/profil/spieler/1064377,matched_alias
m,Osorio,CAN,1,0,1,6,14,0.429,https://www.transfermarkt.it/jonathan-osorio/profil/spieler/260807,matched_alias
m,Oulai,CIV,1,2,0,5,13,0.385,https://www.transfermarkt.it/christ-inao-oulai/profil/spieler/1279526,matched_alias
m,Pickel,COD,1,1,0,3,18,0.167,https://www.transfermarkt.it/charles-pickel/profil/spieler/243879,matched_alias
m,Pina K.,CPV,1,,,,10,,,unmatched_fuzzy_33
m,Providence,HAI,1,1,1,4,12,0.333,https://www.transfermarkt.it/ruben-providence/profil/spieler/536520,matched_alias
m,Quintero,COL,1,4,0,6,10,0.6,https://www.transfermarkt.it/juan-fernando-quintero/profil/spieler/122582,matched_alias
m,Quintero A.,PAN,1,5,0,1,15,0.067,https://www.transfermarkt.it/alberto-quintero/profil/spieler/126019,matched_alias
m,Razzaghinia,IRN,1,0,0,3,12,0.25,https://www.transfermarkt.it/amirmohammad-razzaghinia/profil/spieler/1051591,matched_alias
m,Reyna,USA,1,1,1,6,18,0.333,https://www.transfermarkt.it/giovanni-reyna/profil/spieler/504215,matched_alias
m,Rodrigues,CPV,1,6,1,4,10,0.4,https://www.transfermarkt.it/garry-rodrigues/profil/spieler/170895,matched_alias
m,Roemeratoe,CUW,1,0,0,4,11,0.364,https://www.transfermarkt.it/godfried-roemeratoe/profil/spieler/393241,matched_alias
m,Roldan,USA,1,3,0,10,18,0.556,https://www.transfermarkt.it/cristian-roldan/profil/spieler/354792,matched_alias
m,Rufer,NZL,1,2,0,5,10,0.5,https://www.transfermarkt.it/alex-rufer/profil/spieler/256019,matched_alias
m,Saad,TUN,1,0,0,6,18,0.333,https://www.transfermarkt.it/elias-saad/profil/spieler/526466,matched_alias
m,Saadeh,GRD,1,0,1,8,16,0.5,https://www.transfermarkt.it/ibrahim-saadeh/profil/spieler/709974,matched_alias
m,Saber,EGY,1,6,1,6,15,0.4,https://www.transfermarkt.it/mahmoud-saber/profil/spieler/729390,matched_alias
m,Sadiki,COD,1,0,0,3,18,0.167,https://www.transfermarkt.it/noah-sadiki/profil/spieler/727089,matched_alias
m,Sainte,HAI,1,0,0,2,12,0.167,https://www.transfermarkt.it/carl-sainte/profil/spieler/718244,matched_alias
m,Schopf,AUT,1,5,0,0,10,0.0,https://www.transfermarkt.it/alessandro-schopf/profil/spieler/118397,matched_alias
m,Semedo Y.,CPV,1,0,0,2,10,0.2,https://www.transfermarkt.it/yannick-semedo/profil/spieler/620307,matched_alias
m,Seri,CIV,1,0,0,1,13,0.077,https://www.transfermarkt.it/jean-michael-seri/profil/spieler/178614,matched_alias
m,Seung-Ho Paik,KOR,1,4,0,6,13,0.462,https://www.transfermarkt.it/seung-ho-paik/profil/spieler/282689,matched_alias
m,Shaffelburg,CAN,1,0,0,4,14,0.286,https://www.transfermarkt.it/jacob-shaffelburg/profil/spieler/637632,matched_alias
m,Sher,IRQ,1,1,0,3,14,0.214,https://www.transfermarkt.it/aimar-sher/profil/spieler/579294,matched_alias
m,Sibo,GHA,1,0,0,5,10,0.5,https://www.transfermarkt.it/kwasi-sibo/profil/spieler/538006,matched_alias
m,Simon D.,HAI,1,1,0,2,12,0.167,https://www.transfermarkt.it/dominique-simon/profil/spieler/988188,matched_alias
m,Singh,NZL,1,2,0,8,10,0.8,https://www.transfermarkt.it/sarpreet-singh/profil/spieler/350357,matched_alias
m,Sithole,SAF,1,2,1,4,16,0.25,https://www.transfermarkt.it/yaya-sithole/profil/spieler/401736,matched_alias
m,Sochurek,RCE,1,0,0,1,10,0.1,https://www.transfermarkt.it/hugo-sochurek/profil/spieler/1206877,matched_alias
m,Sojka,RCE,1,4,0,2,10,0.2,https://www.transfermarkt.it/alexandr-sojka/profil/spieler/826103,matched_alias
m,Stamenic,NZL,1,3,0,8,10,0.8,https://www.transfermarkt.it/marko-stamenic/profil/spieler/617018,matched_alias
m,Stroud,SVE,1,7,0,1,10,0.1,https://www.transfermarkt.it/elliot-stroud/profil/spieler/687622,matched_alias
m,Sunjic,BOS,1,4,0,3,10,0.3,https://www.transfermarkt.it/ivan-sunjic/profil/spieler/226097,matched_alias
m,Taha Ali,SVE,1,5,0,1,10,0.1,https://www.transfermarkt.it/taha-ali/profil/spieler/731771,matched_alias
m,Thomas R.,NZL,1,1,0,6,10,0.6,https://www.transfermarkt.it/ryan-thomas/profil/spieler/203357,matched_alias
m,Torabi,IRN,1,2,0,1,12,0.083,https://www.transfermarkt.it/mehdi-torabi/profil/spieler/283833,matched_alias
m,Toure,CIV,1,5,0,2,13,0.154,https://www.transfermarkt.it/bazoumana-toure/profil/spieler/1067904,matched_alias
m,Trewin,AUS,1,1,0,6,10,0.6,https://www.transfermarkt.it/kai-trewin/profil/spieler/691326,matched_alias
m,Trezeguet,EGY,1,18,1,4,15,0.267,https://www.transfermarkt.it/trezeguet/profil/spieler/234189,matched_alias
m,Valencia A.,ECU,1,4,1,3,10,0.3,https://www.transfermarkt.it/anthony-valencia/profil/spieler/974374,matched_alias
m,Varela H.,CPV,1,6,0,2,10,0.2,https://www.transfermarkt.it/helio-varela/profil/spieler/840836,matched_alias
m,Visinsky,RCE,1,9,1,2,10,0.2,https://www.transfermarkt.it/denis-visinsky/profil/spieler/652060,matched_alias
m,Witsel,BEL,1,1,0,4,10,0.4,https://www.transfermarkt.it/axel-witsel/profil/spieler/35047,matched_alias
m,Woodensky,HAI,1,0,0,1,12,0.083,https://www.transfermarkt.it/woodensky-pierre/profil/spieler/1017735,matched_fuzzy_94
m,Yakob,IRQ,1,4,0,6,14,0.429,https://www.transfermarkt.it/kevin-yakob/profil/spieler/413268,matched_alias
m,Zeneli,SVE,1,3,0,3,10,0.3,https://www.transfermarkt.it/besfort-zeneli/profil/spieler/715653,matched_alias
m,Zwane,SAF,1,0,0,3,16,0.188,https://www.transfermarkt.it/themba-zwane/profil/spieler/176578,matched_alias
st,Mbappe,FRA,37,42,1,4,10,0.4,https://www.transfermarkt.it/kylian-mbappe/profil/spieler/342229,matched_alias
st,Vinicius Jr.,BRA,37,22,2,8,10,0.8,https://www.transfermarkt.it/vinicius-junior/profil/spieler/371998,matched_fuzzy_84
st,Yamal,SPA,37,24,0,2,10,0.2,https://www.transfermarkt.it/lamine-yamal/profil/spieler/937958,matched_alias
st,Messi,ARG,35,13,3,5,9,0.556,https://www.transfermarkt.it/lionel-messi/profil/spieler/28003,matched_alias
st,Haaland,NOR,34,38,1,3,10,0.3,https://www.transfermarkt.it/erling-haaland/profil/spieler/418560,matched_alias
st,Alvarez J.,ARG,33,20,1,3,9,0.333,https://www.transfermarkt.it/julian-alvarez/profil/spieler/576024,matched_alias
st,Kane,ING,33,61,1,2,10,0.2,https://www.transfermarkt.it/harry-kane/profil/spieler/132098,matched_alias
st,Martinez La.,ARG,32,22,4,5,9,0.556,https://www.transfermarkt.it/lautaro-martinez/profil/spieler/406625,matched_manual
st,Dembele,FRA,31,20,0,2,10,0.2,https://www.transfermarkt.it/ousmane-dembele/profil/spieler/288230,matched_alias
st,Olise,FRA,29,22,3,4,10,0.4,https://www.transfermarkt.it/michael-olise/profil/spieler/566723,matched_alias
st,Ronaldo,POR,27,30,0,2,10,0.2,https://www.transfermarkt.it/cristiano-ronaldo/profil/spieler/8198,matched_alias
st,Rashford,ING,25,14,0,5,10,0.5,https://www.transfermarkt.it/marcus-rashford/profil/spieler/258923,matched_alias
st,Yildiz,TUR,24,11,0,2,10,0.2,https://www.transfermarkt.it/kenan-yildiz/profil/spieler/845654,matched_manual
st,Isak,SVE,23,4,1,2,10,0.2,https://www.transfermarkt.it/alexander-isak/profil/spieler/349066,matched_alias
st,Diaz,COL,22,26,3,8,10,0.8,https://www.transfermarkt.it/luis-diaz/profil/spieler/480692,matched_alias
st,Gyokeres,SVE,21,21,5,3,10,0.3,https://www.transfermarkt.it/viktor-gyokeres/profil/spieler/325443,matched_alias
st,Lukaku,BEL,21,1,1,2,10,0.2,https://www.transfermarkt.it/romelu-lukaku/profil/spieler/96341,matched_alias
st,Martinelli,BRA,21,11,2,4,10,0.4,https://www.transfermarkt.it/gabriel-martinelli/profil/spieler/655488,matched_alias
st,Ferran Torres,SPA,20,21,1,4,10,0.4,https://www.transfermarkt.it/ferran-torres/profil/spieler/398184,matched_alias
st,Nunez,URU,20,9,0,2,10,0.2,https://www.transfermarkt.it/darwin-nunez/profil/spieler/546543,matched_alias
st,Gakpo,OLA,19,9,2,4,10,0.4,https://www.transfermarkt.it/cody-gakpo/profil/spieler/434675,matched_alias
st,Oyarzabal,SPA,19,18,3,2,10,0.2,https://www.transfermarkt.it/mikel-oyarzabal/profil/spieler/351478,matched_alias
st,Watkins,ING,19,21,2,3,10,0.3,https://www.transfermarkt.it/ollie-watkins/profil/spieler/324358,matched_alias
st,Lopez J.M.,ARG,18,14,0,5,9,0.556,https://www.transfermarkt.it/jose-manuel-lopez/profil/spieler/844797,matched_alias
st,Havertz,GER,17,7,2,3,10,0.3,https://www.transfermarkt.it/kai-havertz/profil/spieler/309400,matched_alias
st,Malen,OLA,17,22,0,4,10,0.4,https://www.transfermarkt.it/donyell-malen/profil/spieler/326029,matched_alias
st,Toney,ING,17,42,0,1,10,0.1,https://www.transfermarkt.it/ivan-toney/profil/spieler/251664,matched_alias
st,Diallo,CIV,16,2,1,5,13,0.385,https://www.transfermarkt.it/amad-diallo/profil/spieler/536835,matched_alias
st,Leao,POR,16,10,0,1,10,0.1,https://www.transfermarkt.it/rafael-leao/profil/spieler/357164,matched_alias
st,Salah,EGY,16,12,0,2,15,0.133,https://www.transfermarkt.it/mohamed-salah/profil/spieler/148455,matched_alias
st,Beier,GER,15,10,0,2,10,0.2,https://www.transfermarkt.it/maximilian-beier/profil/spieler/578392,matched_alias
st,Gordon A.,ING,15,17,1,4,10,0.4,https://www.transfermarkt.it/anthony-gordon/profil/spieler/503733,matched_alias
st,Schick,RCE,15,22,2,5,10,0.5,https://www.transfermarkt.it/patrik-schick/profil/spieler/242086,matched_alias
st,Thuram M.,FRA,15,18,1,3,10,0.3,https://www.transfermarkt.it/marcus-thuram/profil/spieler/318528,matched_alias
st,Cunha,BRA,14,10,0,8,10,0.8,https://www.transfermarkt.it/matheus-cunha/profil/spieler/517894,matched_alias
st,Endrick,BRA,14,8,1,3,10,0.3,https://www.transfermarkt.it/endrick/profil/spieler/971570,matched_alias
st,Marmoush,EGY,14,8,2,5,15,0.333,https://www.transfermarkt.it/omar-marmoush/profil/spieler/445939,matched_alias
st,Neto,POR,14,10,1,4,10,0.4,https://www.transfermarkt.it/pedro-neto/profil/spieler/487465,matched_alias
st,Goncalo Ramos,POR,13,12,0,3,10,0.3,https://www.transfermarkt.it/goncalo-ramos/profil/spieler/550550,matched_alias
st,Mane,SEN,13,14,5,4,19,0.211,https://www.transfermarkt.it/sadio-mane/profil/spieler/200512,matched_alias
st,David,CAN,12,8,3,10,14,0.714,https://www.transfermarkt.it/jonathan-david/profil/spieler/533738,matched_manual
st,Suarez Luis,COL,12,38,1,6,10,0.6,https://www.transfermarkt.it/luis-suarez/profil/spieler/424784,matched_fuzzy_93
st,Woltemade,GER,12,12,0,3,10,0.3,https://www.transfermarkt.it/nick-woltemade/profil/spieler/455661,matched_alias
st,Akturkoglu,TUR,11,16,1,3,10,0.3,https://www.transfermarkt.it/kerem-akturkoglu/profil/spieler/382528,matched_alias
st,Cordoba J.,COL,11,22,0,3,10,0.3,https://www.transfermarkt.it/jhon-cordoba/profil/spieler/185245,matched_alias
st,Neymar,BRA,11,6,0,0,10,0.0,https://www.transfermarkt.it/neymar/profil/spieler/68290,matched_alias
st,Williams I.,GHA,11,4,0,1,10,0.1,https://www.transfermarkt.it/inaki-williams/profil/spieler/255508,matched_alias
st,Yilmaz B.A.,TUR,11,12,2,4,10,0.4,https://www.transfermarkt.it/baris-alper-yilmaz/profil/spieler/541537,matched_manual
st,Embolo,SVI,10,10,2,3,10,0.3,https://www.transfermarkt.it/breel-embolo/profil/spieler/237662,matched_alias
st,Semenyo,GHA,10,21,0,3,10,0.3,https://www.transfermarkt.it/antoine-semenyo/profil/spieler/583255,matched_alias
st,Balogun,USA,9,19,4,10,18,0.556,https://www.transfermarkt.it/folarin-balogun/profil/spieler/503770,matched_alias
st,Brobbey,OLA,9,8,0,4,10,0.4,https://www.transfermarkt.it/brian-brobbey/profil/spieler/473169,matched_alias
st,Diao,SEN,9,2,0,3,19,0.158,https://www.transfermarkt.it/assane-diao/profil/spieler/1061282,matched_alias
st,Gouiri,ALG,9,11,2,3,23,0.13,https://www.transfermarkt.it/amine-gouiri/profil/spieler/418659,matched_alias
st,Joao Felix,POR,9,26,1,4,10,0.4,https://www.transfermarkt.it/joao-felix/profil/spieler/462250,matched_alias
st,Nuamah,GHA,9,0,0,1,10,0.1,https://www.transfermarkt.it/ernest-nuamah/profil/spieler/955070,matched_alias
st,Bobb,NOR,8,0,0,6,10,0.6,https://www.transfermarkt.it/oscar-bobb/profil/spieler/661207,matched_alias
st,Heung-Min Son,KOR,8,2,5,10,13,0.769,https://www.transfermarkt.it/heung-min-son/profil/spieler/91845,matched_alias
st,Kramaric,CRO,8,15,0,4,10,0.4,https://www.transfermarkt.it/andrej-kramaric/profil/spieler/46580,matched_alias
st,Undav,GER,8,25,3,3,10,0.3,https://www.transfermarkt.it/deniz-undav/profil/spieler/339314,matched_alias
st,Wissa,COD,8,3,0,3,18,0.167,https://www.transfermarkt.it/yoane-wissa/profil/spieler/388165,matched_alias
st,Arnautovic,AUT,7,10,0,3,10,0.3,https://www.transfermarkt.it/marko-arnautovic/profil/spieler/41384,matched_alias
st,Depay,OLA,7,1,0,1,10,0.1,https://www.transfermarkt.it/memphis-depay/profil/spieler/167850,matched_alias
st,Luiz Henrique,BRA,7,6,0,7,10,0.7,https://www.transfermarkt.it/luiz-henrique/profil/spieler/800175,matched_alias
st,Mateta,FRA,7,16,0,1,10,0.1,https://www.transfermarkt.it/jean-philippe-mateta/profil/spieler/420002,matched_alias
st,Sorloth,NOR,7,20,0,5,10,0.5,https://www.transfermarkt.it/alexander-sorloth/profil/spieler/238407,matched_alias
st,Amoura,ALG,6,8,1,4,23,0.174,https://www.transfermarkt.it/mohamed-amoura/profil/spieler/746910,matched_alias
st,Demirovic,BOS,6,15,0,4,10,0.4,https://www.transfermarkt.it/ermedin-demirovic/profil/spieler/335457,matched_alias
st,Dzeko,BOS,6,8,1,2,10,0.2,https://www.transfermarkt.it/edin-dzeko/profil/spieler/28396,matched_alias
st,Ezzalzouli,MAR,6,15,0,6,26,0.231,https://www.transfermarkt.it/abde-ezzalzouli/profil/spieler/724520,matched_alias
st,Gimenez S.,MEX,6,1,1,5,16,0.312,https://www.transfermarkt.it/santiago-gimenez/profil/spieler/552955,matched_alias
st,Hee-Chan Hwang,KOR,6,3,1,6,13,0.462,https://www.transfermarkt.it/hee-chan-hwang/profil/spieler/292246,matched_alias
st,Lukebakio,BEL,6,2,4,3,10,0.3,https://www.transfermarkt.it/dodi-lukebakio/profil/spieler/303259,matched_alias
st,Wahi,CIV,6,10,0,2,13,0.154,https://www.transfermarkt.it/elye-wahi/profil/spieler/659542,matched_alias
st,Okafor,SVI,5,8,0,1,10,0.1,https://www.transfermarkt.it/noah-okafor/profil/spieler/346890,matched_alias
st,Strand Larsen,NOR,5,10,2,5,10,0.5,https://www.transfermarkt.it/jorgen-strand-larsen/profil/spieler/429983,matched_alias
st,Talbi C.,MAR,5,4,0,3,26,0.115,https://www.transfermarkt.it/chemsdine-talbi/profil/spieler/743384,matched_alias
st,Gonzalez A.,MEX,4,24,1,7,16,0.438,https://www.transfermarkt.it/armando-gonzalez/profil/spieler/837619,matched_alias
st,Guessand,CIV,4,4,1,4,13,0.308,https://www.transfermarkt.it/evann-guessand/profil/spieler/500689,matched_alias
st,Hlozek,RCE,4,0,1,2,10,0.2,https://www.transfermarkt.it/adam-hlozek/profil/spieler/552057,matched_alias
st,Nygren,SVE,4,21,0,4,10,0.4,https://www.transfermarkt.it/benjamin-nygren/profil/spieler/475949,matched_alias
st,Pepi,USA,4,19,0,4,18,0.222,https://www.transfermarkt.it/ricardo-pepi/profil/spieler/627207,matched_alias
st,Thomas-Asante,GHA,4,13,0,3,10,0.3,https://www.transfermarkt.it/brandon-thomas-asante/profil/spieler/451747,matched_alias
st,Adams C.,SCO,3,8,2,2,10,0.2,https://www.transfermarkt.it/che-adams/profil/spieler/346779,matched_alias
st,Banza,COD,3,9,0,1,18,0.056,https://www.transfermarkt.it/simon-banza/profil/spieler/344869,matched_alias
st,Bonny,CIV,3,7,0,1,13,0.077,https://www.transfermarkt.it/ange-yoan-bonny/profil/spieler/827734,matched_alias
st,Buchanan,CAN,3,7,0,9,14,0.643,https://www.transfermarkt.it/tajon-buchanan/profil/spieler/638793,matched_alias
st,David P.,CAN,3,15,1,6,14,0.429,https://www.transfermarkt.it/promise-david/profil/spieler/888785,matched_alias
st,Diatta,SEN,3,0,0,4,19,0.211,https://www.transfermarkt.it/krepin-diatta/profil/spieler/490426,matched_alias
st,Foster,SAF,3,3,0,4,16,0.25,https://www.transfermarkt.it/lyle-foster/profil/spieler/467623,matched_alias
st,Giuliano Simeone,ARG,3,7,1,6,9,0.667,https://www.transfermarkt.it/giuliano-simeone/profil/spieler/742201,matched_alias
st,Haji Wright,USA,3,18,2,3,18,0.167,https://www.transfermarkt.it/haji-wright/profil/spieler/315291,matched_alias
st,Hernandez C.,COL,3,15,0,3,10,0.3,https://www.transfermarkt.it/cucho-hernandez/profil/spieler/459463,matched_alias
st,Isidor,HAI,3,6,2,4,12,0.333,https://www.transfermarkt.it/wilson-isidor/profil/spieler/494237,matched_alias
st,Matanovic,CRO,3,15,1,2,10,0.2,https://www.transfermarkt.it/igor-matanovic/profil/spieler/605268,matched_alias
st,Ueda,JAP,3,26,2,8,13,0.615,https://www.transfermarkt.it/ayase-ueda/profil/spieler/589128,matched_alias
st,Aguirre,URU,2,9,0,3,10,0.3,https://www.transfermarkt.it/rodrigo-aguirre/profil/spieler/189410,matched_alias
st,Al-Buraikan,SAU,2,8,1,8,20,0.4,https://www.transfermarkt.it/firas-al-buraikan/profil/spieler/631922,matched_alias
st,Amdouni,SVI,2,0,0,2,10,0.2,https://www.transfermarkt.it/zeki-amdouni/profil/spieler/548729,matched_alias
st,Ayew J.,GHA,2,6,1,3,10,0.3,https://www.transfermarkt.it/jordan-ayew/profil/spieler/108354,matched_alias
st,Ayoube,MAR,2,11,0,2,26,0.077,https://www.transfermarkt.it/ayoube-amaimouni-echghouyab/profil/spieler/799993,matched_fuzzy_94
st,Bongonda,COD,2,0,0,3,18,0.167,https://www.transfermarkt.it/theo-bongonda/profil/spieler/280701,matched_alias
st,Budimir,CRO,2,19,0,3,10,0.3,https://www.transfermarkt.it/ante-budimir/profil/spieler/46413,matched_alias
st,Cho-Gue Sung,KOR,2,7,3,5,13,0.385,https://www.transfermarkt.it/gue-sung-cho/profil/spieler/652537,matched_fuzzy_93
st,Chytil,RCE,2,14,0,3,10,0.3,https://www.transfermarkt.it/mojmir-chytil/profil/spieler/405855,matched_alias
st,Dieng B.,SEN,2,16,0,3,19,0.158,https://www.transfermarkt.it/bamba-dieng/profil/spieler/822458,matched_alias
st,El Kaabi,MAR,2,21,3,6,26,0.231,https://www.transfermarkt.it/ayoub-el-kaabi/profil/spieler/521127,matched_alias
st,Hauge,NOR,2,8,0,2,10,0.2,https://www.transfermarkt.it/jens-petter-hauge/profil/spieler/422355,matched_alias
st,Hyun-Jun Yang,KOR,2,10,0,3,13,0.231,https://www.transfermarkt.it/hyun-jun-yang/profil/spieler/853110,matched_alias
st,Iglesias,SPA,2,18,0,3,10,0.3,https://www.transfermarkt.it/borja-iglesias/profil/spieler/278359,matched_alias
st,Irankunda,AUS,2,4,4,10,10,1.0,https://www.transfermarkt.it/nestory-irankunda/profil/spieler/956920,matched_alias
st,Mohamed Toure,AUS,2,14,2,8,10,0.8,https://www.transfermarkt.it/mohamed-toure/profil/spieler/742770,matched_alias
st,Musa P.,CRO,2,12,0,3,10,0.3,https://www.transfermarkt.it/petar-musa/profil/spieler/387110,matched_alias
st,Ndiaye C.,SEN,2,13,1,6,19,0.316,https://www.transfermarkt.it/cherif-ndiaye/profil/spieler/480705,matched_alias
st,Nicolas Pépé,CIV,2,8,1,3,13,0.231,https://www.transfermarkt.it/nicolas-pepe/profil/spieler/343052,matched_alias
st,Oluwasei,CAN,2,7,0,9,14,0.643,https://www.transfermarkt.it/tani-oluwaseyi/profil/spieler/972465,matched_manual
st,Quinones,MEX,2,37,0,6,16,0.375,https://www.transfermarkt.it/julian-quinones/profil/spieler/416090,matched_alias
st,Rayan,BRA,2,7,1,2,10,0.2,https://www.transfermarkt.it/rayan/profil/spieler/1012564,matched_alias
st,Sanabria,PAR,2,1,1,7,10,0.7,https://www.transfermarkt.it/antonio-sanabria/profil/spieler/234523,matched_alias
st,Shomurodov,UZB,2,23,2,8,12,0.667,https://www.transfermarkt.it/eldor-shomurodov/profil/spieler/358166,matched_alias
st,Stewart,SCO,2,11,0,1,10,0.1,https://www.transfermarkt.it/ross-stewart/profil/spieler/447995,matched_alias
st,Taremi,IRN,2,16,4,7,12,0.583,https://www.transfermarkt.it/mehdi-taremi/profil/spieler/307058,matched_alias
st,Vinas,URU,2,9,0,5,10,0.5,https://www.transfermarkt.it/federico-vinas/profil/spieler/578419,matched_alias
st,Wood,NZL,2,6,1,6,10,0.6,https://www.transfermarkt.it/chris-wood/profil/spieler/108725,matched_alias
st,Adel,EGY,1,3,0,3,15,0.2,https://www.transfermarkt.it/ibrahim-adel/profil/spieler/677278,matched_alias
st,Adu,GHA,1,8,0,5,10,0.5,https://www.transfermarkt.it/prince-adu/profil/spieler/734799,matched_alias
st,Al-Ganehi,QAT,1,3,0,0,12,0.0,https://www.transfermarkt.it/ahmed-al-ganehi/profil/spieler/670659,matched_alias
st,Al-Ghannam,SAU,1,13,0,4,20,0.2,https://www.transfermarkt.it/khalid-al-ghannam/profil/spieler/631923,matched_alias
st,Al-Hamadi,IRQ,1,1,1,4,14,0.286,https://www.transfermarkt.it/ali-al-hamadi/profil/spieler/610581,matched_alias
st,Al-Hamdan,SAU,1,6,4,8,20,0.4,https://www.transfermarkt.it/abdullah-al-hamdan/profil/spieler/68626,matched_alias
st,Al-Mardi,GRD,1,3,0,6,16,0.375,https://www.transfermarkt.it/mahmoud-al-mardi/profil/spieler/401086,matched_alias
st,Al-Shehri,SAU,1,4,0,6,20,0.3,https://www.transfermarkt.it/saleh-al-shehri/profil/spieler/242267,matched_alias
st,Alaaeldin,QAT,1,5,1,4,12,0.333,https://www.transfermarkt.it/ahmed-alaaeldin/profil/spieler/187987,matched_alias
st,Alipour,IRN,1,6,0,6,12,0.5,https://www.transfermarkt.it/ali-alipour/profil/spieler/249360,matched_alias
st,Almoez Ali,QAT,1,1,0,1,12,0.083,https://www.transfermarkt.it/almoez-ali/profil/spieler/345095,matched_alias
st,Amanov,UZB,1,4,0,1,12,0.083,https://www.transfermarkt.it/azizbek-amanov/profil/spieler/517918,matched_alias
st,Arce,PAR,1,11,1,5,10,0.5,https://www.transfermarkt.it/alex-arce/profil/spieler/970518,matched_alias
st,Arevalo,ECU,1,13,0,4,10,0.4,https://www.transfermarkt.it/jeremy-arevalo/profil/spieler/971663,matched_alias
st,Avalos,PAR,1,10,0,2,10,0.2,https://www.transfermarkt.it/gabriel-avalos/profil/spieler/358418,matched_alias
st,Ayensa,IRN,1,7,0,0,12,0.0,https://www.transfermarkt.it/dennis-eckert-ayensa/profil/spieler/249303,matched_alias
st,Azaizeh,GRD,1,2,0,4,16,0.25,https://www.transfermarkt.it/ali-azaizeh/profil/spieler/1059056,matched_alias
st,Bakambu,COD,1,4,0,4,18,0.222,https://www.transfermarkt.it/cedric-bakambu/profil/spieler/127048,matched_alias
st,Barbarouses,NZL,1,4,1,7,10,0.7,https://www.transfermarkt.it/kosta-barbarouses/profil/spieler/50200,matched_alias
st,Barcenas,PAN,1,3,1,5,15,0.333,https://www.transfermarkt.it/yoel-barcenas/profil/spieler/283473,matched_alias
st,Bazdar S.,BOS,1,6,0,3,10,0.3,https://www.transfermarkt.it/samed-bazdar/profil/spieler/710969,matched_alias
st,Benbouali,ALG,1,19,1,3,23,0.13,https://www.transfermarkt.it/nadhir-benbouali/profil/spieler/840254,matched_alias
st,Benchimol,CPV,1,12,1,1,10,0.1,https://www.transfermarkt.it/benchimol/profil/spieler/820252,matched_alias
st,Bernhardsson,SVE,1,4,0,2,10,0.2,https://www.transfermarkt.it/alexander-bernhardsson/profil/spieler/633454,matched_alias
st,Cabral J.,CPV,1,7,0,4,10,0.4,https://www.transfermarkt.it/jovane-cabral/profil/spieler/448466,matched_alias
st,Chaouat,TUN,1,14,1,7,18,0.389,https://www.transfermarkt.it/firas-chaouat/profil/spieler/402087,matched_alias
st,Chory,RCE,1,17,2,4,10,0.4,https://www.transfermarkt.it/tomas-chory/profil/spieler/198614,matched_alias
